bump_region_mse,detail_amplitude,detail_amplitude_error,elapsed_seconds,flat_region_mse,gradient_rounding_cosine,gradient_rounding_mse,gradient_zeroed_fraction,initial_calibration_seconds,mode,outside_bump_mse,reselection_seconds,seed,selection_seconds,step,target,total_gradient_cosine,total_gradient_mse,training_loss,transition_mse,validation_mse,weight_rounding_gradient_cosine,weight_rounding_output_mse
,,,0.20598262478597462,,0.99870104465363,3.4702424910699564e-09,0.0,0.0,fixed-hybrid,,0.0,0,0.0,60,kink,0.40869393054301434,1.06424811375241e-06,0.008022342808544636,0.017791884019970894,0.009437878616154194,0.4129059286494469,0.0005302337813191116
,,,0.27389691676944494,,0.9988177114748228,3.917868519296398e-09,0.0,0.0,fixed-hybrid,,0.0,0,0.0,80,kink,0.6968565813431988,1.0200386867386889e-06,0.003663657233119011,0.009374278597533703,0.003998113330453634,0.6972116826758762,0.0003873779787681997
,,,0.34115779190324247,,0.9987819331095594,7.653739415085568e-11,0.0,0.0,fixed-hybrid,,0.0,0,0.0,100,kink,0.475702778821243,1.7567986723151768e-06,0.0010078807827085257,0.0027636485174298286,0.001139010419137776,0.4798198896400992,0.00046689045848324895
,,,0.0024274580646306276,,,,,0.004566333023831248,calibrated,,0.0,0,0.004566333023831248,0,kink,,,,0.14810940623283386,0.08970888704061508,,5.8035115216625854e-05
,,,0.07101291604340076,,0.9998615556180512,1.7217377960555984e-08,0.012728221178925404,0.004566333023831248,calibrated,,0.0,0,0.004566333023831248,20,kink,0.9989226373060219,7.000780626790538e-07,0.034917425364255905,0.01572757586836815,0.030018148943781853,0.9990422337222652,0.00015826054732315242
,,,0.13893237500451505,,0.9999170752146201,1.57280092964914e-10,0.01596244131455399,0.004566333023831248,calibrated,,0.0,0,0.004566333023831248,40,kink,0.9668033897817229,6.23186848177829e-08,0.01653263345360756,0.022224675863981247,0.014850536361336708,0.9668417504655811,4.812589395442046e-05
,,,0.2067555000539869,,0.9999139886202878,1.546814226770846e-10,0.008763693270735524,0.004566333023831248,calibrated,,0.0,0,0.004566333023831248,60,kink,0.9839786506072352,5.1704112512242626e-08,0.008030314929783344,0.016709938645362854,0.00926539022475481,0.983955124628898,5.8286834246246144e-05
,,,0.2744441661052406,,0.9998835393191335,1.9830110191673078e-10,0.011267605633802818,0.004566333023831248,calibrated,,0.0,0,0.004566333023831248,80,kink,0.9179200029761444,1.5391098801266072e-07,0.0034745587036013603,0.008483437821269035,0.003957712557166815,0.9188273557344417,4.19166790379677e-05
,,,0.3419348751194775,,0.9999030471264344,9.500044779548432e-12,0.010119979134063642,0.004566333023831248,calibrated,,0.0,0,0.004566333023831248,100,kink,0.705783679273013,3.466388565113994e-08,0.0010823742486536503,0.002916577970609069,0.00119068066123873,0.7064202548617904,1.8703065506997518e-05
,,,0.0024823329877108335,,,,,0.004566333023831248,adaptive,,0.0,0,0.004566333023831248,0,kink,,,,0.14810940623283386,0.08970888704061508,,5.8035115216625854e-05
