bump_region_mse,detail_amplitude,detail_amplitude_error,elapsed_seconds,flat_region_mse,gradient_rounding_cosine,gradient_rounding_mse,gradient_zeroed_fraction,initial_calibration_seconds,mode,outside_bump_mse,reselection_seconds,seed,selection_seconds,step,target,total_gradient_cosine,total_gradient_mse,training_loss,transition_mse,validation_mse,weight_rounding_gradient_cosine,weight_rounding_output_mse
,,,4.983328707981855,,0.9999000064187181,1.7242603398675742e-12,0.013249869587897757,0.005479458952322602,adaptive,,0.055445579113438725,2,0.06092503806576133,1100,kink,0.43202433557167946,4.026153507255806e-08,7.315642051253235e-06,1.2310827514738776e-05,5.762532964581624e-06,0.43325923625423973,4.0509079553885385e-05
,,,5.407518208026886,,0.999895034142591,4.8398071263007445e-12,0.008450704225352112,0.005479458952322602,adaptive,,0.060660119634121656,2,0.06613957858644426,1200,kink,0.048486791114792545,8.249224203790513e-08,1.05306617115275e-05,7.556820492027327e-06,3.954970907216193e-06,0.04958533013584815,3.960942558478564e-05
,,,5.870834041154012,,0.9998918457558156,4.773965392385028e-13,0.0116849243609807,0.005479458952322602,adaptive,,0.0657583277206868,2,0.0712377866730094,1300,kink,0.1449744297760542,4.75472820609134e-08,3.085932803514879e-06,1.228736073244363e-05,6.880809451104142e-06,0.14429197668847843,4.368712689029053e-05
,,,6.2969995411112905,,0.9999162808362928,2.1603281167216916e-12,0.012206572769953052,0.005479458952322602,adaptive,,0.07101691351272166,2,0.07649637246504426,1400,kink,0.19204602172452875,5.6940032636958615e-08,6.7040355133940466e-06,7.415841537294909e-06,4.1090765989793e-06,0.19107487747330038,3.2867712434381247e-05
,,,6.753530583111569,,0.9999134319284251,5.055822779672279e-13,0.0116849243609807,0.005479458952322602,adaptive,,0.07649024575948715,2,0.08196970471180975,1500,kink,-0.19333333053938584,5.718964019127257e-08,3.059853725062567e-06,6.642985681537539e-06,3.143949243167299e-06,-0.19342037541300847,2.618251892272383e-05
,,,7.223109750077128,,0.9998956124714768,2.864029788076263e-13,0.013041210224308816,0.005479458952322602,adaptive,,0.08190378919243813,2,0.08738324814476073,1600,kink,0.7916275009439547,3.875165940929092e-08,2.0966303964087274e-06,5.387735654949211e-06,3.904012828570558e-06,0.790277374836977,2.6119250833289698e-05
,,,7.656489375047386,,0.9998911003343193,2.9762417938908166e-13,0.01575378195096505,0.005479458952322602,adaptive,,0.08696741494350135,2,0.09244687389582396,1700,kink,-0.5902657804528773,4.834348067788464e-08,1.98399447981501e-06,4.64870618088753e-06,2.09692666430783e-06,-0.5895408241053354,2.5902640118147247e-05
,,,8.089195500127971,,0.9998969045123759,8.870392820790027e-13,0.02211789254042775,0.005479458952322602,adaptive,,0.09226416377350688,2,0.09774362272582948,1800,kink,-0.026750586174839337,5.085881012012898e-08,2.7291134756524116e-06,6.051783657312626e-06,3.954578460252378e-06,-0.02870309349393612,2.9957061997265555e-05
,,,8.518186083063483,,0.9998972585127661,2.3366190706392307e-12,0.012310902451747522,0.005479458952322602,adaptive,,0.09734124573878944,2,0.10282070469111204,1900,kink,-0.04144369453271185,6.061247243602772e-08,6.1777609516866505e-06,5.668130143021699e-06,4.052041731483769e-06,-0.040954222632466265,3.4527332900324836e-05
,,,8.948609291110188,,0.9999298935484913,2.285371925135272e-11,0.01377151799687011,0.005479458952322602,adaptive,,0.10316129005514085,2,0.10864074900746346,2000,kink,0.8731632319638732,4.166609687452421e-08,4.087652268935926e-05,9.398609108757228e-05,0.00010661562555469573,0.8732236531184121,5.025849532103166e-05
,,,0.0020693750120699406,0.11959224194288254,,,,0.0,fp32,,0.0,2,0.0,0,plateau,,,,0.14133775234222412,0.12377665191888809,,0.0
,,,0.06913170916959643,0.023097792640328407,0.9999999999999986,0.0,0.0,0.0,fp32,,0.0,2,0.0,100,plateau,0.9999999999999986,0.0,0.027456946671009064,0.044718191027641296,0.027258118614554405,0.9999999999999986,0.0
,,,0.13686712505295873,0.00032454036409035325,0.9999999999999998,0.0,0.0,0.0,fp32,,0.0,2,0.0,200,plateau,0.9999999999999998,0.0,0.0005310509004630148,0.0008321486529894173,0.0004222174175083637,0.9999999999999998,0.0
,,,0.2051446670666337,0.00016584085824433714,0.9999999999999982,0.0,0.0,0.0,fp32,,0.0,2,0.0,300,plateau,0.9999999999999982,0.0,0.00019086216343566775,0.0004407973028719425,0.00021874964295420796,0.9999999999999982,0.0
,,,0.2706872501876205,8.56061524245888e-05,0.9999999999999964,0.0,0.0,0.0,fp32,,0.0,2,0.0,400,plateau,0.9999999999999964,0.0,8.883762347977608e-05,0.0002527350152377039,0.00011776609608205035,0.9999999999999964,0.0
