family,input_abs_max,input_p01,input_p50,input_p99,mean_abs_slope,mode,near_zero_fraction,negative_fraction,nonlinear_output_mse,relu_gate_flip_fraction,seed,small_slope_fraction,step,target
silu,1.285886287689209,-0.9232295751571655,-0.06837141141295433,0.6492404937744141,0.4663154681523641,fixed-e5m2,0.2542724609375,0.5886637369791666,0.00012883576224946106,,1,0.0003255208333333333,0,composition
relu,4.463573932647705,-2.699841340382894,-0.2493008573849996,2.0920754273732505,0.4366455078125,fixed-e5m2,0.0614013671875,0.5633544921875,0.0006095102289691567,0.006306966145833333,1,0.5633544921875,2000,composition
tanh,8.428360939025879,-2.887847423553467,-0.0058579637358586,2.935829480489095,0.7723337213198344,fixed-e5m2,0.16666666666666666,0.51171875,0.0007347126471965263,,1,0.024861653645833332,2000,composition
silu,2.645289182662964,-1.7692255973815918,-0.08077278609077136,1.0544912815093994,0.45622562368710834,fixed-e5m2,0.1951904296875,0.5819905598958334,0.00029408317398823175,,1,0.007080078125,2000,composition
relu,1.748926043510437,-1.0322022239367168,0.005263116521139939,0.9497095346450806,0.4994303385416667,fixed-hybrid,0.1671142578125,0.5005696614583334,6.899786118689614e-05,0.00634765625,1,0.5005696614583334,0,composition
tanh,1.6020346879959106,-0.935004452864329,0.021985841915011406,0.9294971028963724,0.8809018532435099,fixed-hybrid,0.240478515625,0.4705403645833333,0.00012242501058305302,,1,0.0,0,composition
silu,1.259031891822815,-0.9351679682731628,-0.07695719723900159,0.6319749553998312,0.4622033437093099,fixed-hybrid,0.240966796875,0.6011149088541666,3.221768141277911e-05,,1,0.000244140625,0,composition
relu,4.797544002532959,-3.030848582585653,-0.2639990970492363,2.512564778327942,0.4518229166666667,fixed-hybrid,0.055501302083333336,0.5481770833333334,0.00022285993084854758,0.0033365885416666665,1,0.5481770833333334,2000,composition
tanh,9.156373977661133,-3.5853354930877686,-0.01542763908704122,3.277763247489929,0.7404794692993164,fixed-hybrid,0.1510009765625,0.5084635416666666,0.00022905770068367323,,1,0.029947916666666668,2000,composition
silu,3.720231771469116,-2.0075004498163858,-0.0853479728102684,1.1580037871996562,0.44731947779655457,fixed-hybrid,0.14957682291666666,0.5689290364583334,0.00011392399089042253,,1,0.011962890625,2000,composition
relu,1.727702021598816,-1.0394242604573567,0.004957155945400397,0.9539420008659363,0.4997965494791667,calibrated,0.16617838541666666,0.5002034505208334,1.814949852511442e-05,0.003946940104166667,1,0.5002034505208334,0,composition
tanh,1.6308271884918213,-0.9427401026089987,0.021885088955362637,0.9422678152720133,0.8781145413716634,calibrated,0.235595703125,0.470458984375,2.5563363427257475e-05,,1,0.0,0,composition
silu,1.2702754735946655,-0.9396558801333109,-0.07362341756621997,0.634772002696991,0.4629749357700348,calibrated,0.24471028645833334,0.59765625,1.013669983270423e-05,,1,0.0003662109375,0,composition
relu,4.771636962890625,-2.912842114766439,-0.17993290225664774,2.461703101793925,0.4538167317708333,calibrated,0.054443359375,0.5461832682291666,5.510080033369983e-05,0.002197265625,1,0.5461832682291666,2000,composition
tanh,8.51379680633545,-3.2906656662623086,0.04044940322637558,3.224870244661967,0.711951732635498,calibrated,0.14680989583333334,0.4827473958333333,5.368956468979983e-05,,1,0.0277099609375,2000,composition
silu,3.78899884223938,-2.0173158645629883,-0.10749840301771958,1.1422526240348816,0.4510515332221985,calibrated,0.14119466145833334,0.5714925130208334,3.0936587033162745e-05,,1,0.0087890625,2000,composition
relu,1.727702021598816,-1.0394242604573567,0.004957155945400397,0.9539420008659363,0.4997965494791667,adaptive,0.16617838541666666,0.5002034505208334,1.814949852511442e-05,0.003946940104166667,1,0.5002034505208334,0,composition
tanh,1.6308271884918213,-0.9427401026089987,0.021885088955362637,0.9422678152720133,0.8781145413716634,adaptive,0.235595703125,0.470458984375,2.5563363427257475e-05,,1,0.0,0,composition
silu,1.2702754735946655,-0.9396558801333109,-0.07362341756621997,0.634772002696991,0.4629749357700348,adaptive,0.24471028645833334,0.59765625,1.013669983270423e-05,,1,0.0003662109375,0,composition
relu,4.812679290771484,-2.923079570134481,-0.18424677848815918,2.4808202187220254,0.4535319010416667,adaptive,0.0540771484375,0.5464680989583334,8.030922860295202e-05,0.0025227864583333335,1,0.5464680989583334,2000,composition
tanh,8.496648788452148,-3.268429239590963,0.038863840202490486,3.2215842405954995,0.7111387252807617,adaptive,0.14400227864583334,0.4830322265625,5.298878143851956e-05,,1,0.027587890625,2000,composition
silu,3.858834981918335,-2.0221689542134604,-0.11067252854506175,1.1763009031613667,0.4503687918186188,adaptive,0.13985188802083334,0.5726318359375,2.751504158974664e-05,,1,0.009562174479166666,2000,composition
relu,1.2291743755340576,-0.7626194556554159,0.05833370300630728,0.8341096440951029,0.547119140625,fp32,0.16084798177083334,0.452880859375,0.0,0.0,2,0.452880859375,0,linear
tanh,1.2278343439102173,-0.8779512047767639,-0.05299610644578934,0.6150757273038229,0.9059012730916342,fp32,0.23575846354166666,0.5648193359375,0.0,,2,0.0,0,linear
silu,1.0915309190750122,-0.5804367363452911,0.05466840788722038,0.7522765398025513,0.5259087284406027,fp32,0.2700602213541667,0.428466796875,0.0,,2,0.0,0,linear
relu,1.249887228012085,-0.7696612874666849,0.047959405928850174,0.898245096206665,0.5310465494791666,fp32,0.13753255208333334,0.4689534505208333,0.0,0.0,2,0.4689534505208333,2000,linear
tanh,1.2764203548431396,-0.8476122816403707,-0.04651967932780584,0.6110508839289347,0.9153954386711121,fp32,0.239990234375,0.5707600911458334,0.0,,2,0.0,2000,linear
silu,1.2459841966629028,-0.5850052634874979,0.05065699418385824,0.7905237873395284,0.5270326336224874,fp32,0.2565104166666667,0.436279296875,0.0,,2,0.0,2000,linear
relu,1.2337100505828857,-0.7692238291104635,0.05742661406596502,0.8351159890492758,0.5457356770833334,fixed-e4m3,0.1600341796875,0.4542643229166667,9.348905344571297e-05,0.009521484375,2,0.4542643229166667,0,linear
tanh,1.2330199480056763,-0.8753281235694885,-0.052804683024684586,0.6138653556505839,0.9064940214157104,fixed-e4m3,0.239501953125,0.5650634765625,0.00011854409482718135,,2,0.0,0,linear
silu,1.116078495979309,-0.5687667032082876,0.055610244472821556,0.7460819681485494,0.5268526077270508,fixed-e4m3,0.2755126953125,0.4285481770833333,4.555872631802534e-05,,2,0.0,0,linear
relu,1.2399232387542725,-0.748534103234609,0.04866447734336058,0.8732622464497884,0.5305582682291666,fixed-e4m3,0.1507568359375,0.4694417317708333,9.55235833923022e-05,0.007975260416666666,2,0.4694417317708333,2000,linear
tanh,1.2496904134750366,-0.8162957628568014,-0.045741649344563484,0.5829266905784607,0.9201860427856445,fixed-e4m3,0.25390625,0.5727132161458334,0.00012037643076231082,,2,0.0,2000,linear
silu,1.182399034500122,-0.5683368245760599,0.046694315969944,0.7677551110585531,0.524665633837382,fixed-e4m3,0.2946370442708333,0.4377034505208333,4.691819291717062e-05,,2,0.0,2000,linear
relu,1.2222678661346436,-0.772013247013092,0.055870842188596725,0.8367884556452433,0.5448404947916666,fixed-e5m2,0.1634521484375,0.4551595052083333,0.00034110003616660833,0.019775390625,2,0.4551595052083333,0,linear
tanh,1.265047311782837,-0.9000774820645651,-0.048803865909576416,0.6185701092084249,0.9057033260663351,fixed-e5m2,0.2386474609375,0.5616048177083334,0.0004108292778255418,,2,0.0,0,linear
silu,1.0000734329223633,-0.5749079783757528,0.054590304692586265,0.7450939218203226,0.5265792409578959,fixed-e5m2,0.2637532552083333,0.4242757161458333,0.00022696301311952993,,2,0.0,0,linear
relu,1.2131766080856323,-0.7422374884287516,0.03017602985103925,0.8576742013295492,0.5216878255208334,fixed-e5m2,0.16548665364583334,0.4783121744791667,0.0003498051567779233,0.019287109375,2,0.4783121744791667,2000,linear
tanh,1.2300302982330322,-0.7959172328313192,-0.036163496474424996,0.5789463321367899,0.9254364967346191,fixed-e5m2,0.2848714192708333,0.5600992838541666,0.0005160668321574727,,2,0.0,2000,linear
silu,1.1443473100662231,-0.5811339418093363,0.0364121583600839,0.7322029868761698,0.5206396381060282,fixed-e5m2,0.291015625,0.4476318359375,0.00014790420633895943,,2,0.0,2000,linear
relu,1.2337100505828857,-0.7692238291104635,0.05742661406596502,0.8351159890492758,0.5457356770833334,fixed-hybrid,0.1600341796875,0.4542643229166667,9.348905344571297e-05,0.009521484375,2,0.4542643229166667,0,linear
tanh,1.2330199480056763,-0.8753281235694885,-0.052804683024684586,0.6138653556505839,0.9064940214157104,fixed-hybrid,0.239501953125,0.5650634765625,0.00011854409482718135,,2,0.0,0,linear
silu,1.116078495979309,-0.5687667032082876,0.055610244472821556,0.7460819681485494,0.5268526077270508,fixed-hybrid,0.2755126953125,0.4285481770833333,4.555872631802534e-05,,2,0.0,0,linear
relu,1.2484157085418701,-0.7619482676188151,0.050042626137534775,0.8758294582366943,0.5310465494791666,fixed-hybrid,0.14021809895833334,0.4689534505208333,7.315370263919856e-05,0.005411783854166667,2,0.4689534505208333,2000,linear
tanh,1.2622406482696533,-0.8159374396006266,-0.0442009208103021,0.5925623575846354,0.9191779096921285,fixed-hybrid,0.24918619791666666,0.5690511067708334,0.00012362008904650187,,2,0.0,2000,linear
silu,1.2142539024353027,-0.5665542980035146,0.04736013834675153,0.7679428855578104,0.524872899055481,fixed-hybrid,0.2820231119791667,0.4405924479166667,3.966422506588666e-05,,2,0.0,2000,linear
relu,1.2403887510299683,-0.7624790469805399,0.05779813230037689,0.8316179712613424,0.5469156901041666,calibrated,0.1619873046875,0.4530843098958333,2.5967097826651298e-05,0.0035400390625,2,0.4530843098958333,0,linear
tanh,1.2426788806915283,-0.8821476697921753,-0.052733104676008224,0.6192540923754374,0.9057517846425375,calibrated,0.23465983072916666,0.5633951822916666,3.015709444298409e-05,,2,0.0,0,linear
silu,1.0743321180343628,-0.5852206448713938,0.055318355560302734,0.7461713155110677,0.5254949927330017,calibrated,0.2729085286458333,0.4289143880208333,1.3070264079336388e-05,,2,0.0,0,linear
relu,1.2521992921829224,-0.7627768317858378,0.04411553964018822,0.8825064500172933,0.5297037760416666,calibrated,0.14595540364583334,0.4702962239583333,2.26857573579764e-05,0.0031331380208333335,2,0.4702962239583333,2000,linear
tanh,1.282373309135437,-0.8371347188949585,-0.0451677410552899,0.6102511684099833,0.9174573222796122,calibrated,0.24947102864583334,0.5762532552083334,3.224569263693411e-05,,2,0.0,2000,linear
silu,1.2310649156570435,-0.5764570434888204,0.04996062318483988,0.7838601668675741,0.5259952942530314,calibrated,0.2693277994791667,0.4434814453125,1.1873670700879302e-05,,2,0.0,2000,linear
relu,1.2403887510299683,-0.7624790469805399,0.05779813230037689,0.8316179712613424,0.5469156901041666,adaptive,0.1619873046875,0.4530843098958333,2.5967097826651298e-05,0.0035400390625,2,0.4530843098958333,0,linear
tanh,1.2426788806915283,-0.8821476697921753,-0.052733104676008224,0.6192540923754374,0.9057517846425375,adaptive,0.23465983072916666,0.5633951822916666,3.015709444298409e-05,,2,0.0,0,linear
silu,1.0743321180343628,-0.5852206448713938,0.055318355560302734,0.7461713155110677,0.5254949927330017,adaptive,0.2729085286458333,0.4289143880208333,1.3070264079336388e-05,,2,0.0,0,linear
relu,1.2521992921829224,-0.7627768317858378,0.04411553964018822,0.8825064500172933,0.5297037760416666,adaptive,0.14595540364583334,0.4702962239583333,2.26857573579764e-05,0.0031331380208333335,2,0.4702962239583333,2000,linear
tanh,1.282373309135437,-0.8371347188949585,-0.0451677410552899,0.6102511684099833,0.9174573222796122,adaptive,0.24947102864583334,0.5762532552083334,3.224569263693411e-05,,2,0.0,2000,linear
silu,1.2310649156570435,-0.5764570434888204,0.04996062318483988,0.7838601668675741,0.5259952942530314,adaptive,0.2693277994791667,0.4434814453125,1.1873670700879302e-05,,2,0.0,2000,linear
relu,1.3010225296020508,-0.7543709178765615,-0.032878242433071136,0.7572036981582642,0.4742838541666667,fp32,0.18701171875,0.5257161458333334,0.0,0.0,2,0.5257161458333334,0,kink
tanh,1.1742291450500488,-0.7943638761838278,-0.051639510008196034,0.48919449249903363,0.9274686574935913,fp32,0.3166910807291667,0.5930582682291666,0.0,,2,0.0,0,kink
silu,1.0384842157363892,-0.5404196778933207,0.03790916005770365,0.676887571811676,0.5183049043019613,fp32,0.2548828125,0.4539388020833333,0.0,,2,0.0,0,kink
relu,1.4633865356445312,-0.8185930053393046,-0.018445129816730816,0.8661818703015646,0.4837239583333333,fp32,0.15372721354166666,0.5162760416666666,0.0,0.0,2,0.5162760416666666,2000,kink
tanh,1.3170223236083984,-0.8378777901331583,-0.050209887170543276,0.48358313242594403,0.9256557822227478,fp32,0.3210856119791667,0.6000569661458334,0.0,,2,0.0,2000,kink
silu,1.0245482921600342,-0.5401959816614786,0.04037374071776867,0.6844598650932312,0.5196712811787924,fp32,0.25732421875,0.4524739583333333,0.0,,2,0.0,2000,kink
relu,1.3050107955932617,-0.75950159629186,-0.030285298824310303,0.7573357025782267,0.4772135416666667,fixed-e4m3,0.18086751302083334,0.5227864583333334,6.298416701611131e-05,0.007893880208333334,2,0.5227864583333334,0,kink
tanh,1.1786481142044067,-0.7984293103218079,-0.05039915582165122,0.4915895164012909,0.9269747535387675,fixed-e4m3,0.3200276692708333,0.5939534505208334,0.00011663664675628145,,2,0.0,0,kink
silu,1.0409599542617798,-0.5486438075701395,0.04246741781632105,0.6700906157493591,0.5191897948582967,fixed-e4m3,0.254150390625,0.44970703125,4.190171542480433e-05,,2,0.0,0,kink
relu,1.5037667751312256,-0.841052254041036,-0.018197059631347656,0.8528387347857157,0.487060546875,fixed-e4m3,0.15010579427083334,0.512939453125,7.294956352173661e-05,0.00634765625,2,0.512939453125,2000,kink
tanh,1.325183391571045,-0.8308396140734354,-0.048984531623621784,0.4698437253634135,0.9298046231269836,fixed-e4m3,0.3288981119791667,0.5967610677083334,0.00012942816829308867,,2,0.0,2000,kink
silu,1.0194686651229858,-0.5451480448246002,0.04019188725699981,0.6665351589520773,0.5189266602198283,fixed-e4m3,0.2646891276041667,0.4532063802083333,3.882921009790152e-05,,2,0.0,2000,kink
relu,1.1927473545074463,-0.72612397869428,-0.03399455547332764,0.7653107643127441,0.4717203776041667,fixed-e5m2,0.17533365885416666,0.5282796223958334,0.00023968362074811012,0.0135498046875,2,0.5282796223958334,0,kink
tanh,1.2134273052215576,-0.7924826741218567,-0.05323047001729719,0.48452581961949664,0.929234246412913,fixed-e5m2,0.3058268229166667,0.5845133463541666,0.0004933382054635634,,2,0.0,0,kink
silu,1.0552959442138672,-0.5313244561354319,0.03219988259176413,0.691065768400828,0.519099215666453,fixed-e5m2,0.2726236979166667,0.4620768229166667,0.00015599521672508368,,2,0.0,0,kink
relu,1.5003184080123901,-0.8794109423955282,-0.029818070431550343,0.8897008697191874,0.478515625,fixed-e5m2,0.15083821614583334,0.521484375,0.00030367576497762155,0.011759440104166666,2,0.521484375,2000,kink
tanh,1.3418997526168823,-0.8022470474243164,-0.04087556399948274,0.4664331277211507,0.9330277641614279,fixed-e5m2,0.3380533854166667,0.5889485677083334,0.00044130672661898035,,2,0.0,2000,kink
silu,1.0039583444595337,-0.5302122334639231,0.03175546663502852,0.6513698498407999,0.5169268250465393,fixed-e5m2,0.2802327473958333,0.4580891927083333,0.00016276959407453737,,2,0.0,2000,kink
relu,1.3050107955932617,-0.75950159629186,-0.030285298824310303,0.7573357025782267,0.4772135416666667,fixed-hybrid,0.18086751302083334,0.5227864583333334,6.298416701611131e-05,0.007893880208333334,2,0.5227864583333334,0,kink
tanh,1.1786481142044067,-0.7984293103218079,-0.05039915582165122,0.4915895164012909,0.9269747535387675,fixed-hybrid,0.3200276692708333,0.5939534505208334,0.00011663664675628145,,2,0.0,0,kink
silu,1.0409599542617798,-0.5486438075701395,0.04246741781632105,0.6700906157493591,0.5191897948582967,fixed-hybrid,0.254150390625,0.44970703125,4.190171542480433e-05,,2,0.0,0,kink
relu,1.493629813194275,-0.8224431475003561,-0.017018817365169525,0.8559902906417847,0.487548828125,fixed-hybrid,0.14762369791666666,0.512451171875,6.688492673371609e-05,0.004923502604166667,2,0.512451171875,2000,kink
tanh,1.3236547708511353,-0.8337682286898295,-0.04972686960051457,0.47893502314885456,0.9275719324747721,fixed-hybrid,0.3284912109375,0.6002197265625,0.00014234668439409384,,2,0.0,2000,kink
silu,0.9907106161117554,-0.5450606644153595,0.041946484396855034,0.670269250869751,0.519463300704956,fixed-hybrid,0.2587076822916667,0.4521077473958333,3.3758611001151927e-05,,2,0.0,2000,kink
relu,1.2903223037719727,-0.7468299269676208,-0.031602852046489716,0.7579516768455505,0.4734293619791667,calibrated,0.18941243489583334,0.5265706380208334,1.4234459437526917e-05,0.003946940104166667,2,0.5265706380208334,0,kink
tanh,1.1770614385604858,-0.7913070321083069,-0.05188308656215668,0.4891519943873088,0.9275181293487549,calibrated,0.3181559244791667,0.5924072265625,2.829722203993394e-05,,2,0.0,0,kink
silu,1.0420855283737183,-0.5385838051637014,0.03603387872378031,0.674138347307841,0.5177382230758667,calibrated,0.2530924479166667,0.4564208984375,1.1369703922052091e-05,,2,0.0,0,kink
relu,1.4919830560684204,-0.8189692497253418,-0.022721051548918087,0.868188222249349,0.4789632161458333,calibrated,0.1566162109375,0.5210367838541666,1.9064723649838317e-05,0.0020345052083333335,2,0.5210367838541666,2000,kink
tanh,1.2991068363189697,-0.8296648462613424,-0.048202235251665115,0.485209842522939,0.9264506697654724,calibrated,0.3264973958333333,0.5962727864583334,2.7842851826183807e-05,,2,0.0,2000,kink
silu,1.010477066040039,-0.5290849407513937,0.03806500323116779,0.683063824971517,0.5192065437634786,calibrated,0.2598470052083333,0.4508463541666667,9.277075302331165e-06,,2,0.0,2000,kink
relu,1.2903223037719727,-0.7468299269676208,-0.031602852046489716,0.7579516768455505,0.4734293619791667,adaptive,0.18941243489583334,0.5265706380208334,1.4234459437526917e-05,0.003946940104166667,2,0.5265706380208334,0,kink
tanh,1.1770614385604858,-0.7913070321083069,-0.05188308656215668,0.4891519943873088,0.9275181293487549,adaptive,0.3181559244791667,0.5924072265625,2.829722203993394e-05,,2,0.0,0,kink
silu,1.0420855283737183,-0.5385838051637014,0.03603387872378031,0.674138347307841,0.5177382230758667,adaptive,0.2530924479166667,0.4564208984375,1.1369703922052091e-05,,2,0.0,0,kink
relu,1.4919830560684204,-0.8189692497253418,-0.022721051548918087,0.868188222249349,0.4789632161458333,adaptive,0.1566162109375,0.5210367838541666,1.9064723649838317e-05,0.0020345052083333335,2,0.5210367838541666,2000,kink
tanh,1.2991068363189697,-0.8296648462613424,-0.048202235251665115,0.485209842522939,0.9264506697654724,adaptive,0.3264973958333333,0.5962727864583334,2.7842851826183807e-05,,2,0.0,2000,kink
silu,1.010477066040039,-0.5290849407513937,0.03806500323116779,0.683063824971517,0.5192065437634786,adaptive,0.2598470052083333,0.4508463541666667,9.277075302331165e-06,,2,0.0,2000,kink
relu,1.2736961841583252,-0.7469871044158936,0.002399735152721405,0.8967801729838053,0.5091145833333334,fp32,0.162109375,0.4908854166666667,0.0,0.0,2,0.4908854166666667,0,plateau
tanh,1.4050958156585693,-0.909066915512085,-0.05496704396015654,0.6919261614481608,0.8986328840255737,fp32,0.24381510416666666,0.5585123697916666,0.0,,2,0.0,0,plateau
silu,1.1625155210494995,-0.6056645512580872,0.05671336439748605,0.7658843596776327,0.5292028784751892,fp32,0.2637125651041667,0.4239095052083333,0.0,,2,0.0,0,plateau
relu,5.82111120223999,-1.6181068420410156,-0.034539178013801575,2.1224294106165567,0.4932047526041667,fp32,0.09749348958333333,0.5067952473958334,0.0,0.0,2,0.5067952473958334,2000,plateau
tanh,6.328701019287109,-1.7427453796068828,-0.04171446027855078,2.033997734387716,0.8012494444847107,fp32,0.18400065104166666,0.531005859375,0.0,,2,0.010538736979166666,2000,plateau
silu,2.208226442337036,-1.09199391802152,0.061468325555324554,0.9373900095621744,0.528684655825297,fp32,0.23164876302083334,0.4240315755208333,0.0,,2,0.0021158854166666665,2000,plateau
relu,1.262226939201355,-0.741374135017395,0.0016881277163823445,0.8878206014633179,0.5088297526041666,fixed-e4m3,0.16524251302083334,0.4911702473958333,9.378315007779747e-05,0.006062825520833333,2,0.4911702473958333,0,plateau
tanh,1.3694756031036377,-0.9094363848368326,-0.05414034170098603,0.6810645858446757,0.899315337340037,fixed-e4m3,0.24833170572916666,0.55517578125,0.00011002313355371977,,2,0.0,0,plateau
silu,1.1661341190338135,-0.5969504515329996,0.057126691875358425,0.7609953880310059,0.5300564964612325,fixed-e4m3,0.2725830078125,0.4246012369791667,4.2451848761023335e-05,,2,0.0,0,plateau
relu,4.8739776611328125,-1.5790563424428303,-0.023634254932403564,2.15658171971639,0.4969482421875,fixed-e4m3,0.11258951822916667,0.5030517578125,0.00015037417324492708,0.0057373046875,2,0.5030517578125,2000,plateau
tanh,6.554011821746826,-1.6084599892298381,-0.03900964076941212,1.9359343647956848,0.8155569434165955,fixed-e4m3,0.20682779947916666,0.5362141927083334,0.00016407681202205518,,2,0.007853190104166666,2000,plateau
silu,2.8083977699279785,-1.1696365475654602,0.05885282655556997,0.8522824048995972,0.5198952158292135,fixed-e4m3,0.22334798177083334,0.4333089192708333,7.53912354412023e-05,,2,0.0009358723958333334,2000,plateau
relu,1.2563111782073975,-0.7457103033860525,0.00026465455691019696,0.8834365010261536,0.510986328125,fixed-e5m2,0.1590576171875,0.489013671875,0.00034822621576798457,0.016764322916666668,2,0.489013671875,0,plateau
tanh,1.3118325471878052,-0.9153083165486654,-0.04909099133995672,0.6863179008165995,0.8998208244641622,fixed-e5m2,0.24251302083333334,0.5561930338541666,0.0005165499751456082,,2,0.0,0,plateau
silu,1.1629520654678345,-0.6022525231043497,0.05497743251423041,0.7617917656898499,0.5284855167071024,fixed-e5m2,0.2561442057291667,0.4235026041666667,0.0001615478759049438,,2,0.0,0,plateau
relu,5.352725028991699,-1.5206252932548523,-0.0101912592848142,2.015594740708669,0.4885660807291667,fixed-e5m2,0.12284342447916667,0.5114339192708334,0.0005177615093998611,0.011311848958333334,2,0.5114339192708334,2000,plateau
tanh,6.394813060760498,-1.7306230664253235,-0.036132443230599165,2.0224464933077493,0.8184501131375631,fixed-e5m2,0.20418294270833334,0.53125,0.0004889508418273181,,2,0.010457356770833334,2000,plateau
silu,2.3517069816589355,-1.0660362541675568,0.03725289801756541,0.8455648819605509,0.5170766711235046,fixed-e5m2,0.2548014322916667,0.4507242838541667,0.00023217313476682952,,2,0.0015055338541666667,2000,plateau
relu,1.262226939201355,-0.741374135017395,0.0016881277163823445,0.8878206014633179,0.5088297526041666,fixed-hybrid,0.16524251302083334,0.4911702473958333,9.378315007779747e-05,0.006062825520833333,2,0.4911702473958333,0,plateau
tanh,1.3694756031036377,-0.9094363848368326,-0.05414034170098603,0.6810645858446757,0.899315337340037,fixed-hybrid,0.24833170572916666,0.55517578125,0.00011002313355371977,,2,0.0,0,plateau
silu,1.1661341190338135,-0.5969504515329996,0.057126691875358425,0.7609953880310059,0.5300564964612325,fixed-hybrid,0.2725830078125,0.4246012369791667,4.2451848761023335e-05,,2,0.0,0,plateau
relu,4.9543046951293945,-1.595228652159373,-0.024125441908836365,2.1829845905303955,0.4996744791666667,fixed-hybrid,0.10526529947916667,0.5003255208333334,0.00014994832357236496,0.005411783854166667,2,0.5003255208333334,2000,plateau
tanh,6.638314723968506,-1.6394113500912983,-0.0451195373510321,1.9483237465222676,0.8102505803108215,fixed-hybrid,0.2060546875,0.5383707682291666,0.00015106474165804684,,2,0.008260091145833334,2000,plateau
silu,2.795896530151367,-1.1827993988990784,0.06338007499774297,0.8755698005358378,0.5235031048456827,fixed-hybrid,0.221435546875,0.4294026692708333,7.871323881166366e-05,,2,0.0005696614583333334,2000,plateau
relu,1.276698112487793,-0.7495325009028116,0.0035132914781570435,0.8906675179799398,0.5103759765625,calibrated,0.16357421875,0.4896240234375,2.3603323522062663e-05,0.0036214192708333335,2,0.4896240234375,0,plateau
tanh,1.4110631942749023,-0.9113334616025289,-0.05438426212640479,0.6934840083122253,0.8984864552815756,calibrated,0.24324544270833334,0.55712890625,3.0509475133537006e-05,,2,0.0,0,plateau
silu,1.1584277153015137,-0.6048659880956014,0.05731933284550905,0.7655895551045736,0.5288444956143697,calibrated,0.265869140625,0.4238688151041667,8.665010379142283e-06,,2,0.0,0,plateau
relu,5.810839653015137,-1.614340603351593,-0.031830668449401855,2.1016411781311035,0.4892985026041667,calibrated,0.10274251302083333,0.5107014973958334,3.612253749452066e-05,0.0028076171875,2,0.5107014973958334,2000,plateau
tanh,6.450926303863525,-1.7375183304150899,-0.03622480994090438,2.045814553896586,0.8107372323671976,calibrated,0.19482421875,0.5298258463541666,3.98545610854247e-05,,2,0.010538736979166666,2000,plateau
silu,2.162414789199829,-1.043548971414566,0.05418542648355166,0.841762642065684,0.5223182439804077,calibrated,0.24320475260416666,0.4322509765625,2.3339869585470296e-05,,2,0.0018310546875,2000,plateau
relu,1.276698112487793,-0.7495325009028116,0.0035132914781570435,0.8906675179799398,0.5103759765625,adaptive,0.16357421875,0.4896240234375,2.3603323522062663e-05,0.0036214192708333335,2,0.4896240234375,0,plateau
tanh,1.4110631942749023,-0.9113334616025289,-0.05438426212640479,0.6934840083122253,0.8984864552815756,adaptive,0.24324544270833334,0.55712890625,3.0509475133537006e-05,,2,0.0,0,plateau
silu,1.1584277153015137,-0.6048659880956014,0.05731933284550905,0.7655895551045736,0.5288444956143697,adaptive,0.265869140625,0.4238688151041667,8.665010379142283e-06,,2,0.0,0,plateau
relu,5.757787227630615,-1.6045978665351868,-0.03337915241718292,2.0837597052256265,0.4892171223958333,adaptive,0.10506184895833333,0.5107828776041666,3.2932308082915064e-05,0.0026448567708333335,2,0.5107828776041666,2000,plateau
tanh,6.4326887130737305,-1.738107144832611,-0.03757611863935987,2.0379503766695657,0.8099318146705627,adaptive,0.1951904296875,0.5307210286458334,3.442710415887026e-05,,2,0.010498046875,2000,plateau
silu,2.183241128921509,-1.0490431189537048,0.05018167942762375,0.8403414289156595,0.5213878949483236,adaptive,0.24483235677083334,0.4363199869791667,2.3640590673797608e-05,,2,0.0018310546875,2000,plateau
relu,1.100538730621338,-0.7102103133996328,0.03864757468303045,0.6509515444437662,0.5365397135416666,fp32,0.204345703125,0.4634602864583333,0.0,0.0,2,0.4634602864583333,0,detail
tanh,1.2209619283676147,-0.7939159671465555,-0.031215957055489223,0.5347389280796051,0.9262539943059286,fp32,0.2978515625,0.5546875,0.0,,2,0.0,0,detail
silu,1.1380020380020142,-0.5674831867218018,0.019547022879123688,0.7193283240000407,0.5117955605189005,fp32,0.2959391276041667,0.4667561848958333,0.0,,2,0.0,0,detail
relu,5.198919296264648,-2.941388964653015,-0.02147376040617625,2.228236277898153,0.5345052083333334,fp32,0.09228515625,0.4654947916666667,0.0,0.0,2,0.4654947916666667,2000,detail
tanh,2.442701816558838,-1.115593413511912,0.007031469295422236,1.100638250509898,0.8672560652097067,fp32,0.20597330729166666,0.5069986979166666,0.0,,2,0.0,2000,detail
silu,2.7512240409851074,-1.638575593630473,0.02343496618171533,1.466622491677602,0.5157053669293722,fp32,0.21284993489583334,0.4670817057291667,0.0,,2,0.005208333333333333,2000,detail
relu,1.1075865030288696,-0.7181555330753326,0.038944470385710396,0.6547067562739054,0.5330403645833334,fixed-e4m3,0.19917805989583334,0.4669596354166667,0.0001116558948221306,0.01171875,2,0.4669596354166667,0,detail
tanh,1.2236522436141968,-0.7927176753679911,-0.03157658874988556,0.5392462313175201,0.9258041183153788,fixed-e4m3,0.2921549479166667,0.5567626953125,0.00011847373146641378,,2,0.0,0,detail
silu,1.1330314874649048,-0.5719983875751495,0.017584300289551418,0.7179586887359619,0.5115262468655905,fixed-e4m3,0.2991536458333333,0.4711100260416667,2.8609194487216882e-05,,2,0.0,0,detail
