detail_amplitude,detail_amplitude_error,detail_component_relative_mse,elapsed_seconds,gain,gradient_probe_seconds,gradient_rounding_cosine,gradient_rounding_mse,gradient_zeroed_fraction,initial_calibration_seconds,mode,reselection_seconds,seed,selection_seconds,step,target,total_gradient_cosine,total_gradient_mse,training_loss,training_seconds,validation_mse,weight_rounding_gradient_cosine,weight_rounding_output_mse
0.01140488963574171,0.0014048896357417105,0.11336976975773264,41.03532295790501,1.0,0.011792082572355866,0.9985459714122664,3.8916132707037666e-12,0.0,0.0,fixed-hybrid,0.0,14,0.0,14500,detail,0.29153818961519296,5.65167726242298e-08,5.051761036156677e-06,40.51569115486927,8.28291285870364e-06,0.2914188362962915,6.512378604384139e-05
0.011177455075085163,0.001177455075085163,0.06749737207053552,42.48502945806831,1.0,0.012183207552880049,0.9988389491513866,7.63158696404223e-12,0.0,0.0,fixed-hybrid,0.0,14,0.0,15000,detail,-0.1734547639466925,8.746102474895933e-08,6.289018529059831e-06,41.945192503742874,4.234722382534528e-06,-0.17318270156684615,0.00010080116044264287
0.012513686902821064,0.002513686902821064,0.10042650175456146,43.856976124923676,1.0,0.012576499488204718,0.9984970724548647,3.0810876257083123e-11,0.0,0.0,fixed-hybrid,0.0,14,0.0,15500,detail,-0.5776359628118165,1.511892947136486e-07,1.5965844795573503e-05,43.29842579015531,7.247907888086047e-06,-0.5847102194370112,9.572433918947354e-05
0.01253088004887104,0.00253088004887104,0.1037278097870254,45.23919387510978,1.0,0.012954999459907413,0.9985904059779651,2.932894865728062e-12,0.0,0.0,fixed-hybrid,0.0,14,0.0,16000,detail,-0.12569582274143107,1.0529246296027857e-07,4.422162874107016e-06,44.66277727903798,1.5010329661890864e-05,-0.1296216200009819,9.913582471199334e-05
0.011669531464576721,0.001669531464576721,0.09129423263240279,46.59685608302243,1.0,0.013327415566891432,0.9979150342665448,6.988830819560895e-11,0.0,0.0,fixed-hybrid,0.0,14,0.0,16500,detail,0.7550090120000307,6.126753801006474e-08,1.3703986951441038e-05,46.00218218984082,1.6114019672386348e-05,0.7554666607626717,5.7757351896725595e-05
0.00986169558018446,0.00013830441981554052,0.030802451572198398,47.995106250047684,1.0,0.013736832654103637,0.998352508658814,2.4757555885458228e-11,0.0,0.0,fixed-hybrid,0.0,14,0.0,17000,detail,-0.9281544558328778,1.864861351367279e-07,6.081863375584362e-06,47.38281056541018,1.091829199140193e-05,-0.9301303986947711,0.00011424935655668378
0.009852348826825619,0.00014765117317438146,0.02958523766870426,49.39128195797093,1.0,0.01412120764143765,0.9984625300945302,4.410731599672583e-11,0.0,0.0,fixed-hybrid,0.0,14,0.0,17500,detail,-0.8708360560989431,1.1376640093775026e-07,8.511034138791729e-06,48.76017334451899,9.843176485446747e-06,-0.8697026844475934,0.00010666807793313637
0.011339450255036354,0.0013394502550363539,0.17564211744133548,50.775842332979664,1.0,0.014490707544609904,0.9987112572851248,6.945279251209815e-12,0.0,0.0,fixed-hybrid,0.0,14,0.0,18000,detail,-0.6502409048604114,1.4066400577610592e-07,7.006759460637113e-06,50.12644680473022,3.173495133523829e-05,-0.6540394778104974,6.437683623516932e-05
0.01007560919970274,7.560919970273951e-05,0.025191100334218678,52.141415166901425,1.0,0.014856332680210471,0.9985544607096204,7.83656086703076e-11,0.0,0.0,fixed-hybrid,0.0,14,0.0,18500,detail,0.90487913043276,3.718362289107053e-08,2.2020005417289212e-05,51.474443226121366,4.351011739345267e-06,0.9065916415063258,0.00012020465510431677
0.010147497057914734,0.00014749705791473368,0.024713195526713555,53.47768854210153,1.0,0.015266790753230453,0.9988598862831309,1.6020845312835173e-12,0.0,0.0,fixed-hybrid,0.0,14,0.0,19000,detail,-0.47690476625179984,1.0091156204222892e-07,2.2794340566179017e-06,52.79329631035216,2.361195583944209e-06,-0.4743268369514284,0.00010641047992976382
