array,elements,format,gain,margin,mode,mse_e3m4,mse_e4m3,mse_e5m2,seed,step
gradient:4.expand.bias,48,e3m4,1.0,0.7200911897996385,adaptive,1.8815821547581394e-11,6.722125514417657e-11,3.1483849345363525e-10,10,600
gradient:4.project.weight,1536,e3m4,1.0,0.7539454964650778,adaptive,1.913790007156781e-12,7.777910908609563e-12,3.2195459778070026e-11,10,600
gradient:4.project.bias,32,e3m4,1.0,0.8248533531027319,adaptive,6.865246766412457e-11,3.9197135018172823e-10,1.8776406382952284e-09,10,600
gradient:5.weight,32,e3m4,1.0,0.6418910575335833,adaptive,1.0668966291541418e-09,2.9792515702234804e-09,1.3706682347236805e-08,10,600
gradient:5.bias,1,e4m3,1.0,0.0,adaptive,7.818137231574776e-09,7.818137231574776e-09,7.818137231574776e-09,10,600
weight:1.weight,576,e3m4,1.0,0.716505538241124,adaptive,2.9859778693461345e-06,1.053275556361956e-05,4.385181434935589e-05,10,700
weight:1.bias,32,e3m4,1.0,0.7562239675730879,adaptive,3.1442996314807706e-06,1.2898313259829927e-05,4.49717387326749e-05,10,700
weight:2.expand.weight,1536,e3m4,1.0,0.7197990755640419,adaptive,2.078648625058647e-06,7.4184217244926916e-06,3.187982236306933e-05,10,700
weight:2.expand.bias,48,e3m4,1.0,0.6691168921156033,adaptive,1.5495294345812816e-06,4.683011606390777e-06,3.118247103909952e-05,10,700
weight:2.project.weight,1536,e3m4,1.0,0.7604329184939908,adaptive,1.345207588206251e-06,5.615160395784627e-06,2.2768032888827264e-05,10,700
weight:2.project.bias,32,e3m4,1.0,0.8246896819163917,adaptive,1.7146887851064493e-06,9.780877724998976e-06,2.4602415720145604e-05,10,700
weight:3.expand.weight,1536,e3m4,1.0,0.7254757819290564,adaptive,2.0200097964184598e-06,7.358220745014349e-06,3.081604448172732e-05,10,700
weight:3.expand.bias,48,e3m4,1.0,0.5302194905905935,adaptive,2.831218230550403e-06,6.026683044193814e-06,4.623930578934798e-05,10,700
weight:3.project.weight,1536,e3m4,1.0,0.7482937526603494,adaptive,1.299400911122697e-06,5.1623705206223775e-06,2.0207894528520438e-05,10,700
weight:3.project.bias,32,e3m4,1.0,0.946772826137835,adaptive,4.677736343364373e-07,8.78824856543699e-06,1.2540551879723099e-05,10,700
weight:4.expand.weight,1536,e3m4,1.0,0.728464466405631,adaptive,2.260575293537002e-06,8.325154588842662e-06,3.338344990449101e-05,10,700
weight:4.expand.bias,48,e3m4,1.0,0.6239008587734604,adaptive,2.3250489856067664e-06,6.182010886874893e-06,4.843711422735026e-05,10,700
weight:4.project.weight,1536,e3m4,1.0,0.7293829758507318,adaptive,1.38575813261676e-06,5.120735241890756e-06,2.030525151999099e-05,10,700
weight:4.project.bias,32,e3m4,1.0,0.7310125837169177,adaptive,1.2899084344407773e-06,4.795422969092643e-06,1.9275381463554796e-05,10,700
weight:5.weight,32,e3m4,1.0,0.6679003346487342,adaptive,1.8046428594893692e-06,5.434039981884886e-06,3.1867536928749805e-05,10,700
weight:5.bias,1,e4m3,1.0,0.0,adaptive,3.4185646313744655e-08,3.4185646313744655e-08,1.3848493395585137e-05,10,700
gradient:1.weight,576,e3m4,1.0,0.8677898271705575,adaptive,1.2477588783300019e-11,9.437691908471154e-11,2.0601240879726396e-10,10,700
gradient:1.bias,32,e3m4,1.0,0.7939846079883813,adaptive,2.3566617542598674e-10,1.1439250879502047e-09,4.096918330244682e-09,10,700
gradient:2.expand.weight,1536,e3m4,1.0,0.6435258251206097,adaptive,1.177860625504423e-12,3.3041962321757004e-12,1.5241197489262634e-11,10,700
gradient:2.expand.bias,48,e3m4,1.0,0.7700441389975377,adaptive,3.404961728367947e-11,1.4807023024003236e-10,3.8823017956756237e-10,10,700
gradient:2.project.weight,1536,e3m4,1.0,0.7376634447955042,adaptive,1.2944755388910757e-12,4.934407779663073e-12,2.174687001252395e-11,10,700
gradient:2.project.bias,32,e3m4,1.0,0.799630052912947,adaptive,1.0048222238916656e-10,5.014835001454132e-10,1.8021677802615758e-09,10,700
gradient:3.expand.weight,1536,e3m4,1.0,0.710388156185269,adaptive,9.3711333254162e-13,3.2357562460087285e-12,1.1516073117749566e-11,10,700
gradient:3.expand.bias,48,e3m4,1.0,0.7635340869457518,adaptive,8.37042749909751e-12,3.539803006269758e-11,1.4001147372547388e-10,10,700
gradient:3.project.weight,1536,e3m4,1.0,0.7195744654972629,adaptive,1.6323433164836818e-12,5.820951074866362e-12,2.6425958892069557e-11,10,700
gradient:3.project.bias,32,e3m4,1.0,0.9063403220465305,adaptive,3.5996553953242943e-11,3.8433352259791206e-10,7.128449073596659e-10,10,700
gradient:4.expand.weight,1536,e3m4,1.0,0.7869243210214244,adaptive,4.077585645391647e-13,1.913679526888491e-12,7.2026012128089345e-12,10,700
gradient:4.expand.bias,48,e3m4,1.0,0.7952402899732354,adaptive,8.312544301998074e-12,4.059658172455666e-11,1.608112120393898e-10,10,700
gradient:4.project.weight,1536,e3m4,1.0,0.7244099961017694,adaptive,7.766779415092285e-13,2.818236984372041e-12,1.1159490514323442e-11,10,700
gradient:4.project.bias,32,e3m4,1.0,0.8174413465474786,adaptive,2.471849918367234e-11,1.3540031500123304e-10,5.696576160182087e-10,10,700
gradient:5.weight,32,e3m4,1.0,0.5199287934482142,adaptive,5.859490785008262e-10,1.220546182533068e-09,4.1517744704054685e-09,10,700
gradient:5.bias,1,e4m3,1.0,0.0,adaptive,8.476022490214868e-10,8.476022490214868e-10,8.476022490214868e-10,10,700
weight:1.weight,576,e3m4,1.0,0.7163358032794265,adaptive,2.9532495055106616e-06,1.0411075982281235e-05,4.380264321067502e-05,10,800
weight:1.bias,32,e3m4,1.0,0.7986323596319252,adaptive,2.8103158254614493e-06,1.3956144196379048e-05,4.409460077655449e-05,10,800
weight:2.expand.weight,1536,e3m4,1.0,0.7115375811468068,adaptive,2.1651043165776708e-06,7.505672056641645e-06,3.142752796521449e-05,10,800
weight:2.expand.bias,48,e3m4,1.0,0.6457569299380153,adaptive,1.6144372604575566e-06,4.557427927030628e-06,3.159884567914673e-05,10,800
weight:2.project.weight,1536,e3m4,1.0,0.7677388632399047,adaptive,1.3143579829805413e-06,5.6589664604033785e-06,2.2774920317668888e-05,10,800
weight:2.project.bias,32,e3m4,1.0,0.836896277725881,adaptive,1.5959215253416468e-06,9.784703274027516e-06,2.463458494324859e-05,10,800
weight:3.expand.weight,1536,e3m4,1.0,0.7311933503959773,adaptive,2.001438975569013e-06,7.445645331011414e-06,3.083690018485175e-05,10,800
weight:3.expand.bias,48,e3m4,1.0,0.5192777348966839,adaptive,2.795209499691555e-06,5.814603779774613e-06,4.644749910018842e-05,10,800
weight:3.project.weight,1536,e3m4,1.0,0.7432926022417407,adaptive,1.3254525966265942e-06,5.163281651410644e-06,2.0171002128175447e-05,10,800
weight:3.project.bias,32,e3m4,1.0,0.9511276276165831,adaptive,4.348642153359489e-07,8.897955923324595e-06,1.2461238157933373e-05,10,800
weight:4.expand.weight,1536,e3m4,1.0,0.7261940945776555,adaptive,2.24539285394769e-06,8.200673577453272e-06,3.356227563084598e-05,10,800
weight:4.expand.bias,48,e3m4,1.0,0.606515666327949,adaptive,2.4524364373633457e-06,6.232615195824607e-06,4.8275600234709796e-05,10,800
weight:4.project.weight,1536,e3m4,1.0,0.7279742985128145,adaptive,1.3917769336391963e-06,5.116343514712928e-06,2.0266591863568242e-05,10,800
weight:4.project.bias,32,e3m4,1.0,0.7242584064014794,adaptive,1.327597477091036e-06,4.8146435210061785e-06,1.9312993149417412e-05,10,800
weight:5.weight,32,e3m4,1.0,0.6374969129225279,adaptive,1.9010480708815425e-06,5.244225880137846e-06,3.1549954817497005e-05,10,800
weight:5.bias,1,e4m3,1.0,0.0,adaptive,9.701450892629637e-10,9.701450892629637e-10,1.5016422081140512e-05,10,800
gradient:1.weight,576,e3m4,1.0,0.7878855683334673,adaptive,1.1199215514102065e-11,5.279798939710274e-11,1.8653756615636476e-10,10,800
gradient:1.bias,32,e3m4,1.0,0.8244276115818057,adaptive,1.9486594435188813e-11,1.1098894655789418e-10,3.087297147620074e-10,10,800
gradient:2.expand.weight,1536,e3m4,1.0,0.7644911608334005,adaptive,4.4826799620006845e-13,1.9034020030261483e-12,7.364754921579279e-12,10,800
gradient:2.expand.bias,48,e3m4,1.0,0.6095414609912932,adaptive,3.6949707012455045e-12,9.46315762648262e-12,4.393174748874607e-11,10,800
gradient:2.project.weight,1536,e3m4,1.0,0.7413181667022297,adaptive,6.790194095195464e-13,2.6249211274837495e-12,1.085411957205581e-11,10,800
gradient:2.project.bias,32,e3m4,1.0,0.8113096781376572,adaptive,1.010809719286333e-11,5.3569770262184374e-11,2.0994408740312367e-10,10,800
gradient:3.expand.weight,1536,e3m4,1.0,0.727641420803114,adaptive,4.3841142411502227e-13,1.6096846495813813e-12,6.00979786678441e-12,10,800
gradient:3.expand.bias,48,e3m4,1.0,0.8439180297585274,adaptive,1.6461399892308145e-12,1.0546637684571066e-11,2.3824036532397306e-11,10,800
gradient:3.project.weight,1536,e3m4,1.0,0.7627306162414442,adaptive,6.264056986901598e-13,2.6400612197298387e-12,9.708379065581282e-12,10,800
gradient:3.project.bias,32,e3m4,1.0,0.841513448544084,adaptive,6.65548534310015e-12,4.199400694860481e-11,1.1162253645319989e-10,10,800
gradient:4.expand.weight,1536,e3m4,1.0,0.7455716223810517,adaptive,4.63611543650785e-13,1.822169162062282e-12,7.647631536298022e-12,10,800
gradient:4.expand.bias,48,e3m4,1.0,0.6609098968715953,adaptive,1.1953030288151903e-12,3.5250307153982615e-12,2.5383014272533935e-11,10,800
gradient:4.project.weight,1536,e3m4,1.0,0.7476617097934772,adaptive,4.2937908144024776e-13,1.7016009781505152e-12,6.289014727990022e-12,10,800
gradient:4.project.bias,32,e3m4,1.0,0.8891193084899665,adaptive,1.9838044806754694e-12,1.789134297107044e-11,3.964176716635314e-11,10,800
gradient:5.weight,32,e3m4,1.0,0.5911848243390143,adaptive,3.038396300077857e-10,7.432200370657178e-10,5.778671682995163e-09,10,800
gradient:5.bias,1,e4m3,1.0,0.0,adaptive,3.494036705472582e-10,3.494036705472582e-10,1.0687004667992665e-08,10,800
weight:1.weight,576,e3m4,1.0,0.7159329748536989,adaptive,2.97014080430039e-06,1.045577466364038e-05,4.379517495597929e-05,10,900
weight:1.bias,32,e3m4,1.0,0.8121096636720974,adaptive,2.650966701616116e-06,1.4109116804121842e-05,4.3237682333512316e-05,10,900
weight:2.expand.weight,1536,e3m4,1.0,0.7120097656699831,adaptive,2.175794392361506e-06,7.555097822755322e-06,3.124373270274448e-05,10,900
weight:2.expand.bias,48,e3m4,1.0,0.5588732847471402,adaptive,1.907785547142782e-06,4.324801652625399e-06,3.153736945354148e-05,10,900
weight:2.project.weight,1536,e3m4,1.0,0.7744152729604515,adaptive,1.2959895892857857e-06,5.745023638318292e-06,2.2683646183139507e-05,10,900
weight:2.project.bias,32,e3m4,1.0,0.8354544934358975,adaptive,1.6118221515817066e-06,9.795601139395346e-06,2.4497307132443e-05,10,900
weight:3.expand.weight,1536,e3m4,1.0,0.7356807009721644,adaptive,2.0016221548630937e-06,7.5727431263061206e-06,3.0641467617267445e-05,10,900
weight:3.expand.bias,48,e3m4,1.0,0.5046096187313629,adaptive,2.7695732293695345e-06,5.590688342145401e-06,4.673881767860372e-05,10,900
weight:3.project.weight,1536,e3m4,1.0,0.7436536469396187,adaptive,1.3248596187403723e-06,5.168240557837416e-06,2.0270274504172798e-05,10,900
weight:3.project.bias,32,e3m4,1.0,0.9545722185592929,adaptive,4.108561708645233e-07,9.044161036144325e-06,1.2503424579481579e-05,10,900
weight:4.expand.weight,1536,e3m4,1.0,0.7258055593039402,adaptive,2.2489054906837436e-06,8.20186392172925e-06,3.355547231739146e-05,10,900
weight:4.expand.bias,48,e3m4,1.0,0.6287484707609182,adaptive,2.4085907844930576e-06,6.48775990075977e-06,4.713595167150218e-05,10,900
weight:4.project.weight,1536,e3m4,1.0,0.7249590390493217,adaptive,1.4068746491829734e-06,5.115145919793601e-06,2.026629114923029e-05,10,900
weight:4.project.bias,32,e3m4,1.0,0.7174022593582337,adaptive,1.3592363121101071e-06,4.809791858290674e-06,1.9232926630136654e-05,10,900
weight:5.weight,32,e3m4,1.0,0.6177217310437839,adaptive,1.969211811770537e-06,5.151252298874669e-06,3.133919499325252e-05,10,900
weight:5.bias,1,e4m3,1.0,0.0,adaptive,7.808176327728233e-11,7.808176327728233e-11,1.5189832858419905e-05,10,900
gradient:1.weight,576,e3m4,1.0,0.7215879135992469,adaptive,2.4991578774842464e-11,8.976470489456043e-11,4.2381080615447734e-10,10,900
gradient:1.bias,32,e3m4,1.0,0.5841188462303466,adaptive,4.389624914158433e-10,1.0554998403677943e-09,5.990647991620527e-09,10,900
gradient:2.expand.weight,1536,e3m4,1.0,0.7663910263080375,adaptive,1.6110204220686244e-12,6.896226615818795e-12,2.5014392816496093e-11,10,900
gradient:2.expand.bias,48,e3m4,1.0,0.8148224214756763,adaptive,3.182271713524958e-11,1.7184973142452857e-10,3.796142405804951e-10,10,900
gradient:2.project.weight,1536,e3m4,1.0,0.7531123683306833,adaptive,3.3133638910985e-12,1.3420534146224252e-11,5.2358101509813387e-11,10,900
gradient:2.project.bias,32,e3m4,1.0,0.6699424319656636,adaptive,1.488435993268735e-10,4.5096254030263313e-10,2.4593991552390706e-09,10,900
gradient:3.expand.weight,1536,e3m4,1.0,0.7196843936568934,adaptive,1.4758361805765541e-12,5.264909078127206e-12,2.2452476164067845e-11,10,900
gradient:3.expand.bias,48,e3m4,1.0,0.5239804693783677,adaptive,1.9091486401126572e-11,4.010651910898501e-11,2.481341413639682e-10,10,900
gradient:3.project.weight,1536,e3m4,1.0,0.734151704232594,adaptive,2.174357101302099e-12,8.178939402359274e-12,3.3899439784083565e-11,10,900
gradient:3.project.bias,32,e3m4,1.0,0.824055033128854,adaptive,8.537961239090242e-11,4.852631701219991e-10,1.5278976211203911e-09,10,900
gradient:4.expand.weight,1536,e3m4,1.0,0.7499046037179417,adaptive,1.0119663234269532e-12,4.046321277684194e-12,1.4716896920685965e-11,10,900
gradient:4.expand.bias,48,e3m4,1.0,0.7274115193006354,adaptive,1.4504251135499545e-11,5.320933261114637e-11,2.661953822883989e-10,10,900
gradient:4.project.weight,1536,e3m4,1.0,0.7723141365490174,adaptive,1.2864366597658528e-12,5.650050645514948e-12,2.0579580554343975e-11,10,900
gradient:4.project.bias,32,e3m4,1.0,0.6421783660288775,adaptive,7.231274551936673e-11,2.020915971928143e-10,4.815322479874778e-10,10,900
gradient:5.weight,32,e3m4,1.0,0.7163938584992193,adaptive,4.908639116045587e-10,1.7307943650550583e-09,1.117440407872137e-08,10,900
gradient:5.bias,1,e3m4,1.0,0.9854228936412135,adaptive,6.917433988899019e-10,4.745409561157134e-08,7.313868073698972e-08,10,900
weight:1.weight,576,e3m4,1.0,0.7176437593063416,adaptive,3.01141792293786e-06,1.0665313844453288e-05,4.3627043428668425e-05,10,1000
weight:1.bias,32,e3m4,1.0,0.8096970907976075,adaptive,2.6497070001598103e-06,1.3923628447223438e-05,4.2790155405327985e-05,10,1000
weight:2.expand.weight,1536,e3m4,1.0,0.7235286990980359,adaptive,2.116025871684969e-06,7.653690870559127e-06,3.08249446844637e-05,10,1000
weight:2.expand.bias,48,e3m4,1.0,0.5168088736355229,adaptive,2.105503872479298e-06,4.357496977068014e-06,3.074686521672604e-05,10,1000
weight:2.project.weight,1536,e3m4,1.0,0.7714280513018659,adaptive,1.308959220896821e-06,5.726683560043982e-06,2.2561997635380573e-05,10,1000
weight:2.project.bias,32,e3m4,1.0,0.802612693821633,adaptive,1.8135374723788923e-06,9.18771073728575e-06,2.3909719803334007e-05,10,1000
weight:3.expand.weight,1536,e3m4,1.0,0.7320338745138572,adaptive,2.0086284945652365e-06,7.495829896115388e-06,3.04823886176049e-05,10,1000
weight:3.expand.bias,48,e3m4,1.0,0.46155870072005434,adaptive,2.864847821053448e-06,5.320631654526857e-06,4.810113307145487e-05,10,1000
weight:3.project.weight,1536,e3m4,1.0,0.7405138287819492,adaptive,1.3539596469082559e-06,5.217848953386035e-06,2.0247423182138282e-05,10,1000
weight:3.project.bias,32,e3m4,1.0,0.9488657435721086,adaptive,4.526318347718776e-07,8.851831754122996e-06,1.2699622340054317e-05,10,1000
weight:4.expand.weight,1536,e3m4,1.0,0.7252531479027615,adaptive,2.246574961142651e-06,8.176890632208382e-06,3.367295054242275e-05,10,1000
weight:4.expand.bias,48,e3m4,1.0,0.6959416499014132,adaptive,2.257975412105853e-06,7.426125318951888e-06,4.5579419986560746e-05,10,1000
weight:4.project.weight,1536,e3m4,1.0,0.7222717829682933,adaptive,1.418459095959753e-06,5.1073639946272195e-06,2.0218300615228157e-05,10,1000
weight:4.project.bias,32,e3m4,1.0,0.7434392082494008,adaptive,1.2910739749279e-06,5.032234138811606e-06,1.957260999683031e-05,10,1000
weight:5.weight,32,e3m4,1.0,0.5953737920205066,adaptive,2.0259553855685514e-06,5.00698013528384e-06,3.1267938890414854e-05,10,1000
weight:5.bias,1,e4m3,1.0,0.0,adaptive,3.520369121212674e-09,3.520369121212674e-09,1.4798772723936815e-05,10,1000
gradient:1.weight,576,e3m4,1.0,0.7114895035675246,adaptive,3.504715519659929e-11,1.2147618762564473e-10,4.79141315517546e-10,10,1000
gradient:1.bias,32,e3m4,1.0,0.5780055479838917,adaptive,1.8511981062002776e-10,4.3867830426586126e-10,1.991147096675417e-09,10,1000
gradient:2.expand.weight,1536,e3m4,1.0,0.7158953920070245,adaptive,2.60175886882119e-12,9.157749630324608e-12,4.585513938010955e-11,10,1000
gradient:2.expand.bias,48,e3m4,1.0,0.7612744660160992,adaptive,2.687676414312096e-11,1.1258437124255618e-10,4.483429095470968e-10,10,1000
gradient:2.project.weight,1536,e3m4,1.0,0.769755468978077,adaptive,2.5089615966132087e-12,1.0896943286676005e-11,4.1019136489714966e-11,10,1000
gradient:2.project.bias,32,e3m4,1.0,0.6440212337454703,adaptive,8.463005496943431e-11,2.3773905353928514e-10,7.507522848274748e-10,10,1000
gradient:3.expand.weight,1536,e3m4,1.0,0.76658746782263,adaptive,1.476911702702068e-12,6.327473888933109e-12,2.292514875110346e-11,10,1000
gradient:3.expand.bias,48,e3m4,1.0,0.8028109972168745,adaptive,9.263283112912057e-12,4.697667203632092e-11,1.1073704490860247e-10,10,1000
gradient:3.project.weight,1536,e3m4,1.0,0.7354442577613073,adaptive,2.385685148158503e-12,9.017703142523528e-12,3.515124950418689e-11,10,1000
gradient:3.project.bias,32,e3m4,1.0,0.7974566649535527,adaptive,2.602959674809686e-11,1.285137165443027e-10,6.644531225986257e-10,10,1000
gradient:4.expand.weight,1536,e3m4,1.0,0.7507231604076339,adaptive,1.1910117275139293e-12,4.777867568690095e-12,1.6235722170404702e-11,10,1000
gradient:4.expand.bias,48,e3m4,1.0,0.6919348064409022,adaptive,6.110198197560529e-12,1.9834107602254575e-11,8.17242092082042e-11,10,1000
gradient:4.project.weight,1536,e3m4,1.0,0.7577920423418968,adaptive,1.1568242323563718e-12,4.77616112840242e-12,1.8853739337391412e-11,10,1000
gradient:4.project.bias,32,e3m4,1.0,0.9952709925575668,adaptive,5.262789908980675e-13,1.1128741016048803e-10,6.328292393069968e-10,10,1000
gradient:5.weight,32,e3m4,1.0,0.619613797703716,adaptive,9.215664177667616e-10,2.422712527961124e-09,1.754924390265956e-08,10,1000
gradient:5.bias,1,e4m3,1.0,0.0,adaptive,5.959427482743473e-11,5.959427482743473e-11,5.959427482743473e-11,10,1000
weight:1.weight,576,e3m4,1.0,0.7145405078754378,adaptive,3.0649456490189443e-06,1.0736884684435486e-05,4.3350586266267476e-05,10,1100
weight:1.bias,32,e3m4,1.0,0.7961758983375243,adaptive,2.8154852302316254e-06,1.3813308667951114e-05,4.229505534996975e-05,10,1100
weight:2.expand.weight,1536,e3m4,1.0,0.7213387539765386,adaptive,2.1396997894921566e-06,7.678497889555868e-06,3.054641714836432e-05,10,1100
weight:2.expand.bias,48,e3m4,1.0,0.5211323688091002,adaptive,2.1842276310957594e-06,4.5612346477956465e-06,3.031660231866855e-05,10,1100
weight:2.project.weight,1536,e3m4,1.0,0.771210907706396,adaptive,1.3057948574594717e-06,5.70741744883428e-06,2.246457713444311e-05,10,1100
weight:2.project.bias,32,e3m4,1.0,0.7909708415633542,adaptive,1.8502372978509087e-06,8.851575118462206e-06,2.3826140926252647e-05,10,1100
weight:3.expand.weight,1536,e3m4,1.0,0.7304305101253119,adaptive,2.004354028949336e-06,7.435389034126518e-06,3.057333735627596e-05,10,1100
weight:3.expand.bias,48,e3m4,1.0,0.47794960367839007,adaptive,2.8145135837867087e-06,5.3912679764595436e-06,4.830648258332408e-05,10,1100
weight:3.project.weight,1536,e3m4,1.0,0.7440793279770227,adaptive,1.344596031958148e-06,5.253956319079322e-06,2.0237624619463926e-05,10,1100
